x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.06260479986667633,-0.03610008955001831,-0.05599397039841847,0.11837886273860931,-0.1559925079345703,-0.06677165246438221,0.12640957534313202,-0.2768905758857727,-0.06515689558219151,0.14605112373828888,-0.35403454303741455,-0.05133744320701794,0.07495413720607758,-0.2538807690143585,-0.026785436932556195,0.05742393434047699,-0.30580025911331177,-0.05968150860499577,0.05805422365665436,-0.21194720268249512,-0.07129730648230748,0.06944756209850311,-0.20975250005722046,-0.07647122061680989,0.028460264205932617,-0.24182617664337158,-0.004790149543993039,0.006110861897468567,-0.2950269877910614,-0.04013780495952801,0.020033493638038635,-0.19017168879508972,-0.03904809421729283,0.034731730818748474,-0.2025282382965088,-0.03052300392519669,-0.01476798951625824,-0.22502011060714722,0.00833741490859552,-0.03851933777332306,-0.25933927297592163,-0.028463149358145756,-0.01975788176059723,-0.17044606804847717,-0.010520521466247601,0.00016970932483673096,-0.187057226896286,0.009777836586721378,-0.05845262110233307,-0.21386796236038208,0.017230501483567195,-0.07795636355876923,-0.225958913564682,0.0008026086994448178,-0.059847936034202576,-0.16690215468406677,0.014582136731036144,-0.0413924902677536,-0.1708453893661499,0.029325835491903263,A
0.0,0.0,0.0,0.06120781600475311,-0.03579258918762207,-0.04725739610387336,0.1181766539812088,-0.14504364132881165,-0.05479039502336036,0.12423722445964813,-0.25936102867126465,-0.053612022372021784,0.13542164862155914,-0.3341177701950073,-0.04191555705858718,0.07759805023670197,-0.23811396956443787,-0.009981531361177076,0.06486411392688751,-0.2898329496383667,-0.037556844474806894,0.06334997713565826,-0.2126678228378296,-0.045714697511925806,0.0710843950510025,-0.20573976635932922,-0.04796475795103561,0.03289853036403656,-0.23081842064857483,0.005483421320036541,0.015381976962089539,-0.2822156250476837,-0.026004769550695528,0.025606274604797363,-0.191098153591156,-0.025354564832582582,0.037883907556533813,-0.19623127579689026,-0.016124517368211855,-0.007741764187812805,-0.2171730399131775,0.011927092736527811,-0.027705490589141846,-0.2494581639766693,-0.025208241017594446,-0.01370219886302948,-0.1659473180770874,-0.011115692267253507,0.0014844238758087158,-0.17506352066993713,0.008218403262958418,-0.04809904098510742,-0.20311754941940308,0.01468657637940396,-0.06316651403903961,-0.2220650613307953,-0.004039576454147209,-0.04925386607646942,-0.16462624073028564,0.008098390242025744,-0.03600163757801056,-0.16283822059631348,0.023038643700942885,A
0.0,0.0,0.0,0.0633275955915451,-0.04023796319961548,-0.03658015397584791,0.11754532158374786,-0.1452619433403015,-0.042829939399126715,0.12165416777133942,-0.24887675046920776,-0.04410218936598653,0.14052222669124603,-0.3117084205150604,-0.03729194891846532,0.07438011467456818,-0.21496564149856567,-0.005235443592283673,0.07241718471050262,-0.26986682415008545,-0.03146528569257612,0.06729425489902496,-0.1917681097984314,-0.03912529465949888,0.06825728714466095,-0.17794865369796753,-0.0412142362932002,0.03129090368747711,-0.21311765909194946,0.003550186518367582,0.025239840149879456,-0.2626444101333618,-0.02764798817432279,0.030908986926078796,-0.1717718243598938,-0.028358306039336867,0.03381641209125519,-0.16671299934387207,-0.02029972267544622,-0.007509142160415649,-0.19989579916000366,0.004736701722976022,-0.018886804580688477,-0.23705178499221802,-0.0322604712585246,-0.005987003445625305,-0.15128111839294434,-0.018795210171703047,0.0001875162124633789,-0.1458720564842224,0.0003673819862513028,-0.04769499599933624,-0.1832607388496399,0.003416566408958488,-0.05692492425441742,-0.2113053798675537,-0.016707406614187903,-0.04235093295574188,-0.15469563007354736,-0.004449086498681254,-0.03521718084812164,-0.14483577013015747,0.010807025942739301,A
0.0,0.0,0.0,0.05358383059501648,-0.038469016551971436,-0.0451654879815635,0.10175740718841553,-0.1383180022239685,-0.05470434711051553,0.10882812738418579,-0.2360174059867859,-0.05526829273176759,0.12702909111976624,-0.298531711101532,-0.04597991839719384,0.06396043300628662,-0.22222113609313965,-0.016251570961600237,0.05810698866844177,-0.25525450706481934,-0.04084028065872758,0.053768306970596313,-0.18020999431610107,-0.04811284080815881,0.054702550172805786,-0.18362033367156982,-0.05151058495712846,0.023045867681503296,-0.21884936094284058,-0.0002469952250123697,0.012908831238746643,-0.24893701076507568,-0.02993702650738328,0.021556466817855835,-0.1635398268699646,-0.029925025484686785,0.0266076922416687,-0.17534369230270386,-0.02326220036221116,-0.014560192823410034,-0.20648550987243652,0.008279601626867361,-0.028332456946372986,-0.22711586952209473,-0.02408082359207242,-0.012701496481895447,-0.15225541591644287,-0.01133177843612998,-0.003529652953147888,-0.164719820022583,0.004432865467691727,-0.05142013728618622,-0.19446158409118652,0.013419695713395186,-0.06204107403755188,-0.19988411664962769,-0.0019294977627453136,-0.04720121622085571,-0.15207725763320923,0.008021871142858572,-0.038371652364730835,-0.15710735321044922,0.019503957175487585,A
0.0,0.0,0.0,0.04650995135307312,-0.03461134433746338,-0.045991932013222936,0.08959895372390747,-0.1324175000190735,-0.057220679679105046,0.09192559123039246,-0.2274734377861023,-0.05969087869782186,0.107378751039505,-0.28883248567581177,-0.05313540340323186,0.04928411543369293,-0.21304529905319214,-0.01913529352206922,0.037528812885284424,-0.24528032541275024,-0.04320844725627637,0.03790357708930969,-0.1717105507850647,-0.04928382203836179,0.041631996631622314,-0.17051565647125244,-0.051395771064946416,0.010720714926719666,-0.205605149269104,-0.00299240599308348,-0.0038353800773620605,-0.2370455265045166,-0.03356003106493688,0.008691996335983276,-0.15532362461090088,-0.03340325967330671,0.01662507653236389,-0.16252094507217407,-0.025656330370495084,-0.023480281233787537,-0.18969637155532837,0.006054948112776515,-0.0409088134765625,-0.21091115474700928,-0.027063553192803624,-0.022138267755508423,-0.14058810472488403,-0.013930312329122785,-0.009961634874343872,-0.14912950992584229,0.002992950874229905,-0.05778881907463074,-0.17479610443115234,0.011715058266034362,-0.07168910652399063,-0.18504279851913452,-0.005178138584980729,-0.055588722229003906,-0.14022904634475708,0.004692873480578896,-0.042880311608314514,-0.14308369159698486,0.016881755581906077,A
0.0,0.0,0.0,0.04713818430900574,-0.034118056297302246,-0.035982111738803724,0.08834436535835266,-0.1324642300605774,-0.04206618507373605,0.09107306599617004,-0.2199220061302185,-0.04196544949877534,0.09938111901283264,-0.2766350507736206,-0.03400148292053018,0.05055421590805054,-0.20778268575668335,-0.010368317635538915,0.04474899172782898,-0.24032336473464966,-0.03231875811684404,0.04321065545082092,-0.1710900068283081,-0.03843937282431398,0.04605403542518616,-0.17059844732284546,-0.04099098061192308,0.016214296221733093,-0.2028990387916565,0.00046612621304120694,0.00356447696685791,-0.23290961980819702,-0.02630925578046117,0.01240190863609314,-0.15728384256362915,-0.024720076741459707,0.0195770263671875,-0.16348165273666382,-0.016973175378325323,-0.017423182725906372,-0.18912255764007568,0.004434797642943522,-0.03320726752281189,-0.20894205570220947,-0.024361912431004384,-0.018296852707862854,-0.14226609468460083,-0.011212487974944452,-0.008985459804534912,-0.1505630612373352,0.00404368733074989,-0.0518772155046463,-0.17575830221176147,0.00541015314888682,-0.06401628255844116,-0.1803574562072754,-0.00883554880488191,-0.049533963203430176,-0.13546019792556763,0.0005277713855775801,-0.038299739360809326,-0.13816696405410767,0.011105222357628008,A
0.0,0.0,0.0,0.06945323944091797,-0.041612863540649414,-0.02365816719805025,0.1264095902442932,-0.15813809633255005,-0.023516321182000866,0.13802498579025269,-0.25674009323120117,-0.019708849116909732,0.16383206844329834,-0.3155997395515442,-0.007477160170424213,0.09309130907058716,-0.24350428581237793,-0.002370384381833901,0.11103326082229614,-0.27172499895095825,-0.02361645884786867,0.0940091609954834,-0.18782544136047363,-0.031032494827854862,0.07943448424339294,-0.19679099321365356,-0.036796168982732524,0.036891669034957886,-0.24707108736038208,0.0017601676753429274,0.0622459352016449,-0.2777553200721741,-0.02299731746290945,0.05603510141372681,-0.1821596622467041,-0.02467903271292471,0.04411721229553223,-0.19317644834518433,-0.021334295719611873,-0.005976676940917969,-0.23132926225662231,0.0008297256080140869,0.009015887975692749,-0.25987398624420166,-0.025735731795180072,0.01948729157447815,-0.17486804723739624,-0.012772964872169723,0.008252441883087158,-0.18127745389938354,0.00011923552835924056,-0.04348862171173096,-0.22025394439697266,-0.001966629270214071,-0.02795526385307312,-0.22665518522262573,-0.015408812649297943,-0.016993433237075806,-0.17273414134979248,-0.004640132747340431,-0.026484400033950806,-0.17829328775405884,0.00587584674383379,A
0.0,0.0,0.0,0.052496880292892456,-0.03700387477874756,-0.035743088534474055,0.10091444849967957,-0.12498587369918823,-0.042553500345348994,0.1086893379688263,-0.21180856227874756,-0.04234388571083514,0.12525948882102966,-0.2689021825790405,-0.033016608169674555,0.06892785429954529,-0.1913434863090515,-0.015893894320726076,0.07019904255867004,-0.23606237769126892,-0.03914911027848689,0.06228181719779968,-0.16157466173171997,-0.04633371632397143,0.0586681067943573,-0.16381442546844482,-0.050023906937241236,0.028509676456451416,-0.1864263415336609,-0.003633429136499444,0.029271751642227173,-0.22939562797546387,-0.031148851922154108,0.031854599714279175,-0.14664983749389648,-0.032842055967449824,0.03252914547920227,-0.15616297721862793,-0.028558711594342867,-0.00616183876991272,-0.1732812523841858,0.003029081664607247,-0.010388463735580444,-0.20969605445861816,-0.024277973061799685,0.0002117156982421875,-0.1378408670425415,-0.01106059186011521,0.0052210986614227295,-0.14582306146621704,0.0033379305820915306,-0.04039570689201355,-0.16701799631118774,0.007021832672506889,-0.04552832245826721,-0.1810038685798645,-0.004438530261069218,-0.03263050317764282,-0.13684892654418945,0.006976465621590933,-0.02433037757873535,-0.13924330472946167,0.018251107001304945,A
0.0,0.0,0.0,0.05439603328704834,-0.025921523571014404,-0.024910616576164557,0.10000711679458618,-0.11163508892059326,-0.02714135020920594,0.10862350463867188,-0.19319695234298706,-0.026190175562589957,0.11444008350372314,-0.250436931848526,-0.01942478015968163,0.06674319505691528,-0.172599196434021,-0.005204449761151864,0.07998394966125488,-0.21206587553024292,-0.02554632060179074,0.07221579551696777,-0.14731454849243164,-0.030713167860596968,0.06667345762252808,-0.1338171362876892,-0.03169684752771218,0.033597588539123535,-0.17222517728805542,-0.00015038790712651462,0.039866507053375244,-0.21150490641593933,-0.02467160008797009,0.03966599702835083,-0.1375337839126587,-0.024948327689855887,0.037565410137176514,-0.12693500518798828,-0.019188382550566985,0.0010276436805725098,-0.1611320972442627,-0.0004132924701139018,0.00373762845993042,-0.19665929675102234,-0.028278930931776358,0.010627806186676025,-0.12703794240951538,-0.015798191427677466,0.009240031242370605,-0.11589813232421875,-0.001065221153623952,-0.03482776880264282,-0.14920228719711304,-0.0023173951818193927,-0.030781447887420654,-0.17123597860336304,-0.017207589819520308,-0.02292919158935547,-0.12528425455093384,-0.006659317183732583,-0.022409558296203613,-0.11602199077606201,0.004687514734030174,A
0.0,0.0,0.0,0.06570273637771606,-0.04109632968902588,-0.021774066143592563,0.10866349935531616,-0.149563729763031,-0.022203392811974254,0.11008644104003906,-0.24700891971588135,-0.02029346441563007,0.12086790800094604,-0.3061875104904175,-0.012587123081942764,0.06644082069396973,-0.21668457984924316,-0.004224806555470195,0.07917559146881104,-0.25844669342041016,-0.023129192643722263,0.07485359907150269,-0.1877230405807495,-0.026109572031458583,0.06575334072113037,-0.17860358953475952,-0.02679946971770164,0.02636009454727173,-0.21000820398330688,-0.002891289067378011,0.035673439502716064,-0.25234341621398926,-0.02670384896632072,0.0403328537940979,-0.17140138149261475,-0.026413985990842548,0.032460033893585205,-0.16556429862976074,-0.02076738280888435,-0.010628223419189453,-0.19235914945602417,-0.006317568008711305,-0.005814552307128906,-0.2307835817337036,-0.0367842591338956,0.007601916790008545,-0.15103375911712646,-0.024400779508908954,0.0022733211517333984,-0.1411808729171753,-0.009236679875215259,-0.05104738473892212,-0.1708938479423523,-0.0107161388703787,-0.04257547855377197,-0.1973770260810852,-0.02845132117803928,-0.026510953903198242,-0.14571303129196167,-0.017092596270998683,-0.027073144912719727,-0.13470113277435303,-0.004558249373843637,A
0.0,0.0,0.0,0.0660826563835144,-0.0387270450592041,-0.024168871757808574,0.10988646745681763,-0.13798055052757263,-0.02722562890988911,0.11111629009246826,-0.23692017793655396,-0.027623385605636486,0.12431693077087402,-0.297177255153656,-0.021189334285679706,0.07246994972229004,-0.1972835659980774,-0.004027353083017715,0.07819849252700806,-0.25649380683898926,-0.02614092309516991,0.07616543769836426,-0.18252000212669373,-0.030845826906386264,0.06950938701629639,-0.16670414805412292,-0.03094240319472874,0.030367672443389893,-0.191651850938797,-0.0003520060926689439,0.033965885639190674,-0.23870477080345154,-0.023158226576867946,0.04121023416519165,-0.15445199608802795,-0.021009551775875934,0.03606027364730835,-0.15460491180419922,-0.014169101086679348,-0.00839167833328247,-0.17476525902748108,-0.0023357439276310288,-0.004711627960205078,-0.21342900395393372,-0.03145444434625233,0.00912773609161377,-0.13662788271903992,-0.017109018233838924,0.0060446858406066895,-0.13458579778671265,-0.000408571308014416,-0.04778033494949341,-0.15500003099441528,-0.005642026146176704,-0.04047900438308716,-0.18492627143859863,-0.02073763724905575,-0.025941789150238037,-0.13433435559272766,-0.007255305485102781,-0.02892446517944336,-0.1250562071800232,0.006931056785163037,A
0.0,0.0,0.0,0.06783396005630493,-0.032456427812576294,-0.02409100526941188,0.1128840446472168,-0.12948593497276306,-0.02453164750707515,0.11936205625534058,-0.2229071855545044,-0.0224908422119654,0.12881672382354736,-0.2815326154232025,-0.014851147253040153,0.07538729906082153,-0.18793722987174988,0.0002892383758705819,0.08773362636566162,-0.2351648509502411,-0.023506022933844406,0.0809292197227478,-0.1697487235069275,-0.032576985601309616,0.07703661918640137,-0.1499384641647339,-0.0361730120517052,0.037058353424072266,-0.18102115392684937,0.003214165624257248,0.04274475574493408,-0.22488021850585938,-0.023588327635053474,0.04619365930557251,-0.14871129393577576,-0.026249144170407135,0.047923266887664795,-0.1342892050743103,-0.022409351486686546,0.002845942974090576,-0.16305598616600037,-0.00012936852229472606,0.004815876483917236,-0.19555968046188354,-0.03253401437771686,0.013583958148956299,-0.12316936254501343,-0.02175881335509189,0.01488107442855835,-0.10869598388671875,-0.007295877151165087,-0.032673776149749756,-0.14096474647521973,-0.005155781228069145,-0.03141409158706665,-0.16298964619636536,-0.025165725443486053,-0.023348748683929443,-0.11451607942581177,-0.016544606480721313,-0.021216511726379395,-0.10138577222824097,-0.005772654842559177,A
